date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
1/6/2014,120514,12351,121971,185247,895,89671,148586,50,47264,439266,241796,240242,220412,132429,22710,162071,65520,201295,104176,2784,,,,,,,,,1611240191,1375,19529.17091,,,,,,0,208.0011902,269.9626686,0.002353386,0.67585587,,1,,63194.55144,,0.018452386,704199226,1145.543375,3.138475,,704199226,,0.540982103,7.20308924,,7.20308924,,,,,,,704262420.6,,0.002064466,21826098531,21826098531,4135643106,21826098531,21826098531,21826098531,21826098531,21826098531,21826098531,11344674457,21826098531,21826098531,97.274551,19285287005,22434904254,22437593092,12138353269,22404316200,22437277941,7522797510,22007717744,22437624447,22437624440,22437623825,22437616373,22437471767,22436424057,20790101078,22277107940,22425404131,14777687141,,,,,,,,,8354597058,21925242198,16134078024,22437624448,1.43259E+11,22437624448,93503,1.08221065,183567,3115000202,,153013.3038,,10033.71682,,35.33636704,,
1/7/2014,120383,12354,123833,187356,887,90841,150727,51,47513,441885,244342,242733,222979,134648,23059,164605,66750,203961,106045,2861,,,,,,,,,1611240191,1429,18357.56403,,,,,,0,251.9100887,258.5099945,0.00236573,0.66605961,,1,,62060.10414,,0.01836351,711509001,1121.85962,3.073588,,711509001,,0.543682563,6.88279855,,6.88279855,,,,,,,711571061.1,,0.002090728,22553306858,22553306858,3580588765,22553306858,22553306858,22553306858,22553306858,22553306858,22553306858,11838787563,22553306858,22553306858,97.426139,19894687056,23146322554,23149101014,12585780213,23114245405,23148778837,7966090038,22697593778,23149133448,23149133441,23149132828,23149125399,23148980872,23147919218,21471277988,22986124642,23136731653,15368060032,,,,,,,,,8792721506,22613198992,16687034295,23149133449,1.43273E+11,23149133449,93175,1.07841435,183669,3363331540,,158905.2251,,10122.03839,,35.51105265,,
1/8/2014,111999,12492,125725,189753,902,92173,152963,51,48100,444678,247124,245507,225834,136971,23683,167150,68118,206882,108021,2965,,,,,,,,,1611240191,1391,17732.24299,,,,,,0,272.0749882,256.5516217,0.002175788,0.618540052,,1,,53667.0091,,0.017739771,684762013,1048.6669,2.87306,,684762013,,0.542678683,8.79652148,,8.79652148,,,,,,,684815680,,0.002118352,23231004525,23231004525,3266970145,23231004525,23231004525,23209667035,23231004525,23231004525,23231004525,12053148299,23231004525,23231004525,97.470447,20455669963,23830984173,23833861978,12934147008,23797606412,23833532619,8158934617,23364647078,23833895461,23833895454,23833894845,23833887436,23833741589,23832667871,22126870860,23668699972,23821339788,15860640473,,,,,,,,,9012123627,23269473272,17130795310,23833895462,1.43287E+11,23833895462,86764,1.00421296,172294,2709468227,,159827.5097,,9375.700813,,35.64618378,,
1/9/2014,119043,12303,126255,190878,883,91853,153818,50,47548,445963,248397,246774,227394,137953,23773,168400,67897,208506,108529,3024,,,,,,,,,1611240191,1515,18901.46733,,,,,,0,289.3577096,267.2585674,0.002403863,0.752301583,,1,,68836.34716,,0.020127526,743974639,1104.85865,3.02701,,743974639,,0.55028589,7.4237454,,7.4237454,,,,,,,744043475.3,,0.002138325,23969785411,23969785411,3135482799,23969785411,23969785411,23834929475,23969785411,23969785411,23969785411,12422878277,23969785411,23969785411,97.525885,21146120678,24574848836,24577835578,13524855130,24539706746,24577497164,8679572384,24097098094,24577870100,24577870093,24577869487,24577862108,24577714809,24576630299,22877190558,24410370664,24565098497,16611224625,,,,,,,,,9570752269,24019306615,17847311721,24577870101,1.43302E+11,24577870101,91501,1.05903935,180829,3310710265,,184057.5213,,10048.31363,,35.9213533,,
1/10/2014,124631,12365,127919,193474,894,92881,155887,48,47654,449020,251436,249804,230501,140312,24321,171222,69172,211702,110400,3154,,,,,,,,,1611240192,1456,19561.90865,,,,,,0,377.9871578,326.2373582,0.002640885,0.776268076,,1,,75218.04778,,0.023612457,703304146,1015.40372,2.781928,,703304146,,0.547086978,8.43773255,,8.43773255,,,,,,,703379364,,0.002196712,24666309150,24666309150,3417902624,24666309150,24666309150,24405274392,24666309150,24666309150,24666309150,12449102849,24666309150,24666309150,97.567893,21714792073,25277982339,25281138466,13831001211,25240987800,25280783726,8641482378,24771300016,25281174246,25281174239,25281173636,25281166300,25281017554,25279916936,23551957621,25111079333,25268201777,17128429067,,,,,,,,,9612530060,24695901993,18293905086,25281174247,1.43316E+11,25281174247,96897,1.12149306,191186,2996204739,,154485.1673,,8451.417107,,36.09032348,,
1/11/2014,127327,12377,129516,195770,903,93853,157923,46,47927,451579,253981,252345,233146,142419,24765,173618,70222,214461,112058,3250,,,,,,,,,1611240192,1450,20714.43793,,,,,,0,389.781144,406.8169299,0.002328542,0.721275751,,1,,69939.94576,,0.02932332,710307257,997.48879,2.732846,,710307257,,0.547404894,6.54316532,,6.54316532,,,,,,,710377196.9,,0.002225589,25376865683,25376865683,3643474225,25376865683,25376865683,24904891372,25376865683,25376865683,25376865683,11910587279,25376865683,25376865683,97.635318,22312260428,25988168817,25991444824,14227864167,25949632286,25991081749,8800785898,25461807366,25991481503,25991481496,25991480897,25991473610,25991323720,25990211352,24240588589,25818942506,25978347487,17687120335,,,,,,,,,9842666207,25383854513,18803662978,25991481504,1.43331E+11,25991481504,96967,1.12230324,191704,3972310072,,161756.7529,,9054.803877,,36.29709114,,
1/12/2014,115599,12390,131293,198265,891,95120,160018,47,48448,454507,256905,255259,236121,144577,25307,176144,71552,217466,113870,3335,,,,,,,,,1611240192,1343,19073.1869,,,,,,0,317.3247588,408.2773886,0.004062311,1.167962314,,1,,104057.2665,,0.027256963,677405238,927.12117,2.540058,,677405238,,0.545087649,10.15355697,,10.15355697,,,,,,,677509295.3,,0.002243582,26074413989,26074413989,3657625678,26074413989,26074413989,25417270646,26074413989,26074413989,26074413989,11334562304,26074413989,26074413989,97.770913,22843772814,26665468140,26668848942,14536880784,26625657874,26668474934,9050601684,26119127590,26668886741,26668886734,26668886137,26668878849,26668726919,26667599619,24885177211,26494322505,26655587628,18190011297,,,,,,,,,10094020314,26032252339,19267788867,26668886742,1.43344E+11,26668886742,89093,1.03116898,176963,2626556074,,187147.2911,,10000,,36.616951,,
1/13/2014,122339,12388,131468,198948,871,95226,160413,49,48595,455802,258186,256532,237419,145173,25737,177025,72298,218759,114158,3331,,,,,,,,,1611240192,1423,19874.71258,,,,,,0,365.1928603,371.9064023,0.004098493,1.236926881,,1,,115912.418,,0.026307809,716739626,955.282015,2.617211,,716739626,,0.549030077,7.89901504,,7.89901504,,,,,,,716855538.4,,0.002216842,26775967685,26775967685,3310313196,26775967685,26775967685,25847097327,26775967685,26775967685,26775967685,10467994299,26775967685,26775967685,97.7738,23449146661,27382103687,27385587250,15035532552,27341646240,27385202384,9505338992,26821801945,27385626367,27385626360,27385625765,27385618476,27385465341,27384328890,25589558465,27212282288,27372219747,18747594748,,,,,,,,,10547944814,26732451951,19839090021,27385626368,1.43359E+11,27385626368,93710,1.08460648,185577,3466967241,,181468.7346,,10038.96328,,36.88831977,,
1/14/2014,129205,12363,133237,202134,876,96332,162673,49,48903,459954,262336,260674,241536,147480,26131,180175,73353,222915,115903,3373,,,,,,,,,1611240192,1485,19338.76027,,,,,,0,425.7787478,363.6005068,0.003908057,1.118314523,,1,,112231.8089,,0.026840899,734150583,952.94127,2.610798,,734150583,,0.552998989,8.08528316,,8.08528316,,,,,,,734262814.8,,0.002235815,27508337261,27508337261,3633768374,27508337261,27508337261,26346263846,27508337261,27508337261,27508337261,10668945665,27508337261,27508337261,97.825588,24051341453,28116106570,28119736027,15550208224,28074090870,28119332573,9952982373,27535471447,28119776950,28119776943,28119776347,28119769074,28119612435,28118455270,26295188765,27943268792,28106128835,19351273890,,,,,,,,,10993026644,27447766938,20433748176,28119776951,1.43373E+11,28119776951,100358,1.16155093,198197,3477896370,,172489.2897,,10075.08924,,37.14099881,,
1/15/2014,135236,12268,135264,206164,878,97414,165631,53,48872,464541,266905,265230,246112,150147,26544,184005,74298,227506,117822,3400,,,,,,,,,1611240192,1496,20657.24198,,,,,,0,459.9073439,445.9709543,0.003899492,1.213515105,,1,,120506.904,,0.033165327,756097987,955.73133,2.618442,,756097987,,0.55831159,7.48218978,,7.48218978,,,,,,,756218493.9,,0.002262965,28266992925,28266992925,3933546557,28266992925,28266992925,26832178679,28266992925,28266992925,28266992925,10733589907,28266992925,28266992925,97.891382,24694050815,28872020243,28875832855,16121735659,28828070417,28875408917,10439090483,28266784148,28875874937,28875874929,28875874334,28875867076,28875707111,28874509370,27045727102,28695558761,28861886148,20026689367,,,,,,,,,11415933003,28193177201,21124723759,28875874938,1.43388E+11,28875874938,99304,1.14935185,195860,3859281278,,291157.0457,,10106.34333,,38.14335058,,
1/16/2014,118916,12380,137796,210532,886,99207,169139,51,49677,469281,271642,269963,250868,153396,27233,188490,76030,232315,120371,3479,,,,,,,,,1611240192,1410,17752.95106,,,,,,0,488.5829111,470.0529805,0.003985208,1.132565574,,1,,99756.37579,,0.032946709,704298657,868.408365,2.379201,,704298657,,0.555120778,10.05668425,,10.05668425,,,,,,,704398413.4,,0.00230688,28989237193,28989237193,3505881461,28989237193,28989237193,27291880035,28989237193,28989237193,28989237193,10828253782,28989237193,28989237193,97.928929,25246854563,29598269508,29602279318,16432864274,29552561776,29601832255,10584213586,28968619194,29602322450,29602322442,29602321849,29602314619,29602153029,29600911365,27730160755,29418608118,29588065113,20490967549,,,,,,,,,11620274502,28882910612,21570550163,29602322451,1.43403E+11,29602322451,88080,1.01944444,171950,2943546970,,255246.8867,,10457.00846,,38.68994824,,
1/17/2014,145967,12176,139716,213104,876,100132,172170,49,49610,473982,276335,274651,255537,156355,27747,192655,77288,237004,122544,3577,,,,,,,,,1611240193,1467,21500.37764,,,,,,0,588.2832338,509.3094772,0.00643675,1.784415567,,1,,203021.8812,,0.037141376,759774182,914.03446,2.504204,,759774182,,0.55417401,10.18725366,,10.18725366,,,,,,,759977203.9,,0.002405107,29733797017,29733797017,2898643073,29733797017,29733797017,27830845136,29733797017,29733797017,29733797017,10709539241,29733797017,29733797017,98.002136,25778477311,30335606490,30339898540,16813610537,30286691178,30339426913,10733817275,29667657725,30339947776,30339947768,30339947175,30339939949,30339775541,30338488142,28436979461,30152505302,30325412604,21101868177,,,,,,,,,11875103574,29596742340,22143127349,30339947777,1.43417E+11,30339947777,113775,1.31684028,223184,2978226399,,204601.633,,10106.24395,,39.25438972,,
1/18/2014,149155,12195,141358,216575,977,100806,174652,50,49429,478157,280497,278793,259687,158553,28143,196042,77977,241180,124214,3769,,,,,,,,,1611240193,1460,24851.80479,,,,,,0,676.4602757,596.8245704,0.005260273,1.687982087,,1,,190861.8226,,0.043315733,738702172,867.5612,2.37688,,738702172,,0.556313541,6.68987119,,6.68987119,,,,,,,738893033.8,,0.002467194,30481397359,30481397359,4179844377,30481397359,30481397359,28180314008,30481397359,30481397359,30481397359,11739312867,30481397359,30481397359,98.078254,26406378304,31074121406,31078599079,17289473788,31022691779,31078104958,10282868001,30380336572,31078649948,31078649940,31078649347,31078642137,31078474402,31077144372,29165572894,30887278670,31063873851,21757618745,,,,,,,,,11450421194,30327988120,22680894351,31078649949,1.43432E+11,31078649949,113071,1.30869213,219285,4645627558,,202937.2339,,9429.184576,,39.75324628,,
1/19/2014,164827,12174,143831,222042,938,102144,178233,47,49371,484347,286676,284959,265879,161709,28659,201297,79088,247403,126472,3797,,,,,,,,,1611240193,1492,25678.79357,,,,,,0,775.224759,689.6462657,0.005381567,1.643872368,,1,,206182.6917,,0.051149493,740013410,848.888165,2.325721,,740013410,,0.556301116,6.58847703,,6.58847703,,,,,,,740219592.7,,0.002519631,31230477099,31230477099,4694715657,31230477099,31230477099,28041542223,31230477099,31230477099,31230477099,11679833155,31230477099,31230477099,98.151443,27012827727,31813906776,31818610843,17700757939,31759981643,31818075797,10649818852,31087637524,31818663358,31818663350,31818662758,31818655555,31818484420,31817083853,29892152075,31621874534,31803451335,22336870794,,,,,,,,,11955819554,31057092807,23289803270,31818663359,1.43447E+11,31818663359,125425,1.45167824,242687,4829441347,,235886.4326,,7534.72861,,40.6278473,,
1/20/2014,181698,12201,147689,229216,940,104084,183084,51,49751,492506,294816,293088,274087,166395,29272,207091,80186,255677,130000,3959,,,,,,,,,1611240193,1478,31102.53721,,,,,,0,896.337924,787.899506,0.004162725,1.436960356,,1,,191358.5736,,0.057888378,732146964,820.772945,2.248693,,732146964,,0.552622296,6.57449727,,6.57449727,,,,,,,732338322.6,,0.002632133,31993112935,31993112935,5245989722,31993112935,31993112935,28465428191,31993112935,31993112935,31993112935,12478621193,31993112935,31993112935,98.262648,27584377908,32553790694,32558718606,17992704145,32496106999,32558156991,10676148688,31806256343,32558773479,32558773471,32558772881,32558765707,32558583293,32557148128,30601420791,32351994745,32543051915,22921487435,,,,,,,,,11962255526,31789689461,23808251811,32558773479,1.43461E+11,32558773479,133169,1.54130787,255350,4952283370,,258540.0915,,6433.309573,,41.73197769,,
1/21/2014,215443,12592,153128,240129,1042,107524,189906,49,51529,505654,307943,306220,286915,172932,30538,216118,83105,268231,134839,4293,,,,,,,,,1611240193,1506,36679.38645,,,,,,0,1331.482884,1009.18285,0.004162657,1.526725614,,1,,229941.6715,,0.075551128,771119001,844.643945,2.314093,,771119001,,0.54026375,5.57641526,,5.57641526,,,,,,,771348942.7,,0.002772228,32801789474,32801789474,6912207859,32801789474,32801789474,29354687932,32801789474,32801789474,32801789474,14397236480,32801789474,32801789474,98.436665,28080155942,33317416360,33322676834,18003065949,33255978539,33322060820,9816994089,32536365440,33322735359,33322735351,33322734760,33322727557,33322528416,33321024959,31291873631,33107532924,33306228809,23367480747,,,,,,,,,11113209047,32503375716,24080568538,33322735360,1.43477E+11,33322735360,150611,1.74318287,297511,5975655294,,759638.0251,,5700.411422,,47.55740067,,
1/22/2014,208775,12746,158877,250714,1087,111133,197010,51,52920,517828,320101,318369,299052,179807,31435,224555,86153,280265,140021,4491,,,,,,,,,1611240194,1439,31116.40306,,,,,,0,1271.98459,1287.883562,0.004533888,1.303587929,,1,,203011.659,,0.092126275,700757950,751.78247,2.059678,,700757950,,0.532587897,6.95123143,,6.95123143,,,,,,,700960961.7,,0.002898818,33497831010,33497831010,7019987240,33497831010,33497831010,29755836589,33497831010,33497831010,33497831010,14999990922,33497831010,33497831010,98.457334,28539341018,34017052845,34022625619,18120071470,33951807266,34021967093,9457670829,33191148785,34022687273,34022687265,34022686674,34022679387,34022463668,34020909944,31907979439,33798712453,34005442165,23801409194,,,,,,,,,10737212504,33151320346,24451351613,34022687274,1.43491E+11,34022687274,155733,1.80246528,302368,4894483462,,351165.302,,4793.793997,,49.69989035,,
1/23/2014,189997,12745,164087,265529,1106,114231,203490,51,53708,534118,336381,334633,315286,186088,31641,232149,88563,295909,144783,4610,39537,23,98501,536,0,152286,7189,5,1611240194,1435,26656.56376,52595339.73,10.30827487,10.30827487,53523504.29,53523504.29,5192285.32,1185.208197,1188.142612,0.00433475,1.233686113,0.001900805,1,0.001540753,165813.582,255.4777089,0.084755247,715858045,752.15623,2.060702,1102960.15,715858045,1102960.15,0.5327478,7.19145949,,7.19145949,,1.9E-06,0.001540753,,,1103215.627,716023858.6,1103215.627,0.00300421,34136135458,34136135458,5657517483,34136135458,34136135458,30169472296,34136135458,34136135458,34136135458,15082721820,34136135458,34136135458,98.265875,29104303780,34732591200,34738481450,18506883597,34663224800,34737761013,9923005795,33860063178,34738545318,34738545310,34738544718,34738537046,34738282057,34736683673,32534959677,34505160715,34720626166,24382159449,34726827704,34586752657,33177408331,8683746304,15842339975,0,26465261633,6175428964,11190237893,33849683536,25071653169,34738545319,1.43505E+11,34738545319,134405,1.55561343,258831,4830527847,7442648.378,532391.6503,820.2838237,5770.095998,8.890290457,52.64248326,,
1/24/2014,184731,12805,167713,272379,1113,115647,208268,47,52963,543819,346062,344302,324842,190807,31775,237670,88972,304145,148041,4771,43419,24,104467,682,0,159286,8937,5,1611240194,1456,26650.59615,65968332.64,6.95312177,6.95312177,66940810.87,66940810.87,9627446.932,1378.578411,1268.384418,0.003704034,1.108922905,0.002093579,1,0.001887939,143728.6067,271.3508556,0.091803321,718536450,739.67104,2.026496,1356553.055,718536450,1356553.055,0.531906625,7.23060401,,7.23060401,,2.4172E-06,0.001887939,,,2460040.033,718680178.6,1356824.406,0.003125315,34941981348,34941981348,5421206622,34941981348,34941981348,30725453580,34941981348,34941981348,34941981348,16237082809,34941981348,34941981348,98.547257,29760654607,35450819752,35457014523,18859856684,35376836549,35456267474,10028543948,34538159673,35457081768,35457081760,35457081160,35457073337,35456806899,35455174584,33254256452,35210795616,35438534617,25042871946,35446999240,35326685657,34113872311,9027686809,16979594754,0,28063664679,6243188947,11415573807,34586822612,25675880974,35457081769,1.4352E+11,35457081769,129611,1.50012731,253656,4903751016,9257983.254,346249.6864,653.6983195,5502.319423,10.38804395,54.05271684,,
1/25/2014,165034,12565,169632,277081,903,116453,210991,35,53400,550754,352955,351152,331704,193376,32295,241561,90078,312070,149805,4502,44663,22,106330,550,0,161885,9033,6,1611240194,1404,26256.21581,69019545.88,3.92822309,3.92822309,70024211.03,70024211.03,17825925.23,1135.928306,1261.618423,0.003482919,1.147363184,0.002222154,1,0.001936749,128393.3824,248.6657104,0.08805241,698467324,705.1216,1.93184,1352755.649,698467324,1352755.649,0.535978543,5.24598874,,5.24598874,,2.40768E-06,0.001936749,,,3813044.348,698595717.4,1353004.315,0.003153359,35636811080,35636811080,7814803193,35636811080,35636811080,31321653096,35636811080,35636811080,35636811080,16871317813,35636811080,35636811080,98.56526,30252605652,36149062362,36155477305,19378598521,36072322673,36154698552,12572378906,35215636714,36155549092,36155549084,36155548484,36155540795,36155263728,36153589975,33926283483,35907074763,36136608583,25464893315,36145565957,36027089293,34828002428,12009876850,17832215919,0,28704917068,9792804444,13994456250,35273819209,26392943269,36155549093,1.43534E+11,36155549093,111903,1.29517361,220623,6892037119,13348143.61,664671.3805,1287.301401,7842.431494,15.18881864,57.06436347,,
